,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
262,20,RL,10650,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,4,Av,LwQ,182,ALQ,712,0,894,GasA,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1,308,3,3,Y,365,0,0,0,0,0,0,2,2010,WD,Normal,128200
263,80,RL,12800,Pave,Reg,Low,AllPub,Inside,Mod,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1989,1989,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,4,3,PConc,4,3,Gd,GLQ,1518,Unf,0,0,1518,GasA,4,Y,SBrkr,1644,0,0,1644,1,1,2,0,2,1,4,5,Typ,1,3,Attchd,Fin,2,569,3,3,Y,80,0,0,0,396,0,0,8,2009,WD,Normal,275000
264,20,RL,9416,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,5,3,PConc,5,3,No,GLQ,1126,Unf,0,600,1726,GasA,5,Y,SBrkr,1726,0,0,1726,1,0,2,0,3,1,5,8,Typ,1,4,Attchd,Fin,3,786,3,3,Y,171,138,0,0,266,0,0,9,2007,New,Partial,311872
265,60,RL,14598,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,Mn,Unf,0,Unf,0,894,894,GasA,5,Y,SBrkr,894,1039,0,1933,0,0,2,1,4,1,4,9,Typ,1,4,BuiltIn,Fin,3,668,3,3,Y,100,18,0,0,0,0,0,1,2008,WD,Normal,214000
266,120,RM,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,3,4,PConc,5,4,No,GLQ,1201,Unf,0,36,1237,GasA,5,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,3,5,Typ,0,0,Attchd,Fin,2,405,3,3,Y,0,199,0,0,0,0,0,3,2006,WD,Normal,153500
267,120,RM,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,Av,GLQ,685,Unf,0,163,848,GasA,5,Y,SBrkr,848,0,0,848,1,0,1,0,1,1,4,4,Typ,0,0,Attchd,Fin,2,420,3,3,Y,140,0,0,0,0,0,0,6,2009,WD,Normal,144000
268,20,RL,10434,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,1005,1005,GasA,3,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,2,5,Typ,1,3,Detchd,Unf,2,672,2,2,Y,0,0,0,0,0,0,0,11,2009,WD,Normal,115000
269,80,RL,7750,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,4,3,No,GLQ,250,Unf,0,134,384,GasA,5,Y,SBrkr,774,656,0,1430,0,0,2,1,3,1,3,7,Typ,1,3,BuiltIn,Fin,2,400,3,3,Y,180,0,0,0,0,0,0,4,2010,WD,Normal,180000
270,20,RL,13891,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,5,3,PConc,5,4,Gd,GLQ,1386,Unf,0,690,2076,GasA,5,Y,SBrkr,2076,0,0,2076,1,0,2,1,2,1,5,7,Typ,1,4,Attchd,Fin,3,850,3,3,Y,216,229,0,0,0,0,0,9,2006,New,Partial,465000
271,120,RL,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,4,3,PConc,4,3,No,GLQ,733,Unf,0,604,1337,GasA,4,Y,SBrkr,1337,0,0,1337,1,0,2,0,2,1,4,5,Typ,1,3,Attchd,RFn,2,462,3,3,Y,96,0,70,168,0,0,0,10,2008,WD,Normal,180000
272,60,RL,9675,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Mn,GLQ,341,Unf,0,772,1113,GasA,5,Y,SBrkr,1113,858,0,1971,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,2,689,3,3,Y,0,48,0,0,0,0,0,2,2009,WD,Normal,253000
273,160,RM,2592,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,4,3,No,Rec,129,BLQ,232,175,536,GasA,3,Y,SBrkr,536,576,0,1112,0,0,1,1,3,1,3,4,Typ,0,0,Attchd,Unf,1,336,3,3,Y,182,0,0,0,0,0,0,4,2010,WD,Normal,85000
274,90,RL,9842,Pave,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,CompShg,HdBoard,HdBoard,None,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,GasA,3,Y,SBrkr,1224,0,0,1224,0,0,2,0,2,2,3,6,Typ,0,0,CarPort,Unf,2,462,3,3,Y,0,0,0,0,0,0,0,3,2007,WD,Normal,101800
275,20,RL,8750,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,No,BLQ,828,Unf,0,174,1002,GasA,3,Y,SBrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2,902,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,148500
276,160,RM,2522,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,970,970,GasA,5,Y,SBrkr,970,739,0,1709,0,0,2,0,3,1,4,7,Maj1,0,0,Detchd,Unf,2,380,3,3,Y,0,40,0,0,0,0,0,4,2006,WD,Normal,137500
277,120,RL,7820,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2007,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,5,3,PConc,5,3,No,Unf,0,Unf,0,1869,1869,GasA,5,Y,SBrkr,1869,0,0,1869,0,0,2,0,2,1,5,6,Typ,1,4,Attchd,RFn,2,617,3,3,Y,210,54,0,0,0,0,0,12,2007,New,Partial,318061
278,20,RL,25095,Pave,IR1,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,5,8,1968,2003,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,3,3,CBlock,3,3,Gd,GLQ,1324,Unf,0,113,1437,GasA,5,Y,SBrkr,1473,0,0,1473,2,0,1,0,1,1,5,5,Typ,2,4,Attchd,Unf,1,452,3,3,Y,0,48,0,0,60,0,0,6,2009,WD,Partial,143000
279,50,RL,10930,Pave,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,No,BLQ,580,Unf,0,333,913,GasA,3,Y,FuseA,1048,510,0,1558,1,0,1,1,3,1,3,6,Typ,1,3,Attchd,Unf,1,288,3,3,Y,0,0,0,0,0,0,0,4,2008,WD,Normal,140000
280,60,RL,14006,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,3,PConc,4,3,NA,Unf,0,Unf,0,936,936,GasA,5,Y,SBrkr,936,840,0,1776,0,0,2,1,3,1,4,7,Typ,1,3,Attchd,RFn,2,474,3,3,Y,144,96,0,0,0,0,0,2,2006,WD,Normal,192500
281,180,RM,1533,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,5,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,3,3,CBlock,4,3,Av,GLQ,553,Unf,0,77,630,GasA,5,Y,SBrkr,630,0,0,630,1,0,1,0,1,1,5,3,Typ,0,0,NA,NA,0,0,0,0,Y,0,0,0,0,0,0,0,8,2006,WD,Abnorml,92000
282,60,FV,8125,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,4,No,Unf,0,Unf,0,770,770,GasA,5,Y,SBrkr,778,798,0,1576,0,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,614,3,3,Y,0,50,0,0,0,0,0,8,2006,New,Partial,197000
283,30,RL,9022,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1924,2006,Gable,CompShg,VinylSd,VinylSd,None,4,3,BrkTil,3,3,No,Unf,0,Unf,0,768,768,GasA,5,Y,SBrkr,792,0,0,792,0,0,1,0,2,1,4,5,Typ,0,0,Detchd,Unf,1,240,2,2,N,316,0,120,0,0,0,0,5,2009,WD,Normal,109500
284,20,RL,10637,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Gd,GLQ,1288,Unf,0,417,1705,GasA,5,Y,SBrkr,1718,0,0,1718,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,3,826,3,3,Y,208,44,0,0,0,0,0,9,2009,WD,Normal,297000
285,20,RL,9156,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,CompShg,BrkFace,BrkFace,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,1489,1489,GasA,4,Y,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,Typ,1,4,Attchd,RFn,2,462,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,185750
286,60,RL,12420,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,666,Unf,0,278,944,GasA,5,Y,SBrkr,944,896,0,1840,1,0,2,1,3,1,4,6,Typ,0,0,Attchd,RFn,2,622,3,3,Y,0,45,0,0,0,0,0,6,2009,WD,Normal,230000
287,30,RM,5925,Pave,Reg,Bnk,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,3,3,BrkTil,2,3,No,Rec,168,Unf,0,739,907,GasA,3,Y,SBrkr,1131,0,0,1131,0,0,1,0,2,1,3,7,Typ,0,0,Detchd,Unf,2,672,3,3,Y,0,72,0,0,0,0,0,3,2007,WD,Alloca,89471
288,20,RL,16158,Pave,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,5,3,Av,ALQ,1274,Unf,0,256,1530,GasA,5,Y,SBrkr,1530,0,0,1530,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,Fin,2,430,3,3,Y,168,36,0,0,0,0,0,6,2009,WD,Normal,260000
289,60,RL,8199,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,WdShing,Wd Shng,None,4,3,PConc,4,3,Av,GLQ,648,Unf,0,80,728,GasA,5,Y,SBrkr,728,728,0,1456,1,0,2,1,3,1,4,7,Typ,1,4,Attchd,Fin,2,410,3,3,Y,36,18,0,0,0,0,0,10,2008,WD,Normal,189000
290,70,RL,9084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,CBlock,3,3,Mn,Unf,0,Unf,0,755,755,GasA,3,Y,SBrkr,755,755,0,1510,1,0,1,0,4,1,3,7,Typ,1,4,Detchd,Unf,1,296,2,1,P,120,0,0,0,0,0,0,10,2009,WD,Normal,108000
291,20,RL,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,7,1970,1970,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,ALQ,191,Unf,0,673,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2,463,3,3,Y,0,0,0,0,0,0,0,7,2009,WD,Normal,124500
292,20,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957,1957,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,Rec,922,Unf,0,392,1314,GasA,3,Y,SBrkr,1314,0,0,1314,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,RFn,1,294,3,3,Y,250,0,0,0,0,0,0,6,2010,WD,Normal,145000
293,60,RL,7837,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,799,799,GasA,4,Y,SBrkr,799,772,0,1571,0,0,2,1,3,1,3,7,Typ,1,3,Attchd,RFn,2,380,3,3,Y,0,40,0,0,0,0,0,5,2009,WD,Normal,178000
294,30,RL,8777,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,Wd Sdng,None,3,3,CBlock,2,3,No,Unf,0,Unf,0,796,796,GasA,4,Y,FuseA,796,0,0,796,0,0,1,0,2,1,3,4,Typ,0,0,NA,NA,0,0,0,0,P,328,0,164,0,0,0,0,5,2008,WD,Normal,85000
295,50,RL,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,3,BrkTil,4,3,No,ALQ,569,Unf,0,162,731,GasA,5,Y,SBrkr,981,787,0,1768,1,0,1,1,3,1,4,7,Typ,2,3,Detchd,Unf,1,240,3,3,Y,0,0,264,0,0,0,0,6,2007,WD,Normal,175000
296,50,RL,5000,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,6,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,None,3,3,BrkTil,3,3,No,LwQ,218,Unf,0,808,1026,GasA,3,Y,SBrkr,1026,665,0,1691,0,0,2,0,3,1,4,6,Typ,1,4,Detchd,Unf,1,308,3,3,Y,0,0,242,0,0,0,0,5,2010,WD,Normal,127000
297,20,RL,9800,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,3,3,PConc,3,3,No,ALQ,894,Unf,0,0,894,GasA,3,Y,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,2,552,3,3,Y,256,0,0,0,0,0,0,7,2006,WD,Abnorml,149900
298,60,RL,11911,Pave,IR2,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,Av,Unf,0,Unf,0,684,684,GasA,5,Y,SBrkr,684,876,0,1560,0,0,2,1,3,1,4,6,Typ,1,4,BuiltIn,Fin,2,400,3,3,Y,100,38,0,0,0,0,0,3,2009,WD,Normal,174000
299,50,RM,5436,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,1922,2007,Gable,CompShg,VinylSd,VinylSd,None,3,4,BrkTil,3,3,No,BLQ,735,Unf,0,61,796,GasA,4,Y,SBrkr,796,358,0,1154,1,0,1,0,3,1,4,7,Typ,0,0,Detchd,Unf,1,240,3,3,N,0,96,0,0,0,0,0,5,2010,WD,Normal,125500
300,20,RL,12090,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,4,CBlock,4,3,No,GLQ,588,LwQ,228,606,1422,GasA,3,Y,SBrkr,1422,0,0,1422,0,0,2,0,3,1,4,7,Typ,1,3,Attchd,Fin,2,576,3,3,Y,276,0,0,0,0,0,0,6,2008,WD,Normal,175500
301,20,RL,9158,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,4,3,PConc,4,3,Av,Unf,0,Unf,0,1496,1496,GasA,5,Y,SBrkr,1496,0,0,1496,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,Fin,2,474,3,3,Y,168,130,0,0,0,0,0,6,2007,New,Partial,225000
302,85,RL,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,6,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,None,3,3,CBlock,3,3,Gd,LwQ,187,Rec,627,0,814,GasA,4,Y,SBrkr,913,0,0,913,1,0,1,0,3,1,3,6,Typ,0,0,Detchd,Unf,1,240,3,3,Y,0,0,252,0,0,0,0,5,2007,WD,Normal,129000
303,80,RL,13400,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,3,3,CBlock,3,3,Av,ALQ,516,BLQ,128,380,1024,GasA,3,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,Typ,1,4,Attchd,RFn,2,484,3,3,Y,0,0,0,0,0,0,0,6,2006,WD,Normal,159950
304,20,RL,11880,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,3,3,CBlock,4,3,No,ALQ,704,Unf,0,567,1271,GasA,3,Y,SBrkr,1601,0,0,1601,0,0,2,0,3,1,3,7,Typ,1,3,Attchd,RFn,2,478,3,3,Y,0,0,0,0,0,0,0,4,2009,COD,Abnorml,157000
305,60,RL,13600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1990,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,BLQ,454,Unf,0,314,768,GasA,3,Y,SBrkr,1186,800,0,1986,0,0,2,1,3,1,3,7,Typ,3,2,Attchd,Unf,2,486,3,3,Y,0,42,0,0,189,0,0,10,2009,WD,Normal,205000
306,20,RL,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1969,1969,Hip,CompShg,HdBoard,HdBoard,BrkFace,3,3,CBlock,3,3,No,Unf,0,Unf,0,1164,1164,GasA,3,Y,SBrkr,1164,0,0,1164,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,Unf,2,528,3,3,Y,0,0,0,0,0,0,0,7,2006,COD,Normal,140000
307,60,RL,8068,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,1010,1010,GasA,5,Y,SBrkr,1010,1257,0,2267,0,0,2,1,4,1,4,8,Typ,1,3,BuiltIn,RFn,2,390,3,3,Y,120,46,0,0,0,0,0,12,2009,ConLI,Normal,200000
308,20,RL,21000,Pave,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,4,CBlock,4,3,Mn,ALQ,35,Rec,869,905,1809,GasA,3,Y,SBrkr,2259,0,0,2259,1,0,2,0,3,1,4,7,Typ,2,4,Basment,Unf,2,450,3,3,Y,166,120,192,0,0,0,0,10,2007,COD,Abnorml,217000
309,20,RM,8235,Pave,IR1,HLS,AllPub,Inside,Gtl,OldTown,Feedr,RRNn,1Fam,1Story,5,7,1955,1995,Gable,CompShg,MetalSd,MetalSd,None,3,4,CBlock,3,3,No,LwQ,180,Rec,645,0,825,GasA,3,Y,SBrkr,825,0,0,825,1,0,1,0,2,1,3,4,Typ,0,0,Detchd,RFn,2,720,3,3,Y,140,50,0,0,0,0,0,6,2008,WD,Normal,125000
310,60,RL,7950,Pave,IR1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,3,3,CBlock,3,3,No,BLQ,535,Unf,0,155,690,GasA,3,Y,SBrkr,698,728,0,1426,0,0,1,1,3,1,3,6,Typ,0,0,Attchd,Fin,2,440,3,3,Y,252,0,0,0,0,0,0,7,2009,WD,Normal,159500
311,20,RL,12416,Pave,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,6,5,1986,1986,Gable,CompShg,VinylSd,Plywood,Stone,3,3,CBlock,4,2,No,ALQ,1398,LwQ,208,0,1606,GasA,3,Y,SBrkr,1651,0,0,1651,1,0,2,0,3,1,3,7,Min2,1,3,Attchd,Fin,2,616,3,3,Y,192,0,0,0,0,0,0,11,2008,WD,Normal,184000
312,45,RL,10594,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,768,768,Grav,2,N,SBrkr,789,0,0,789,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,Unf,1,200,1,1,Y,0,0,112,0,0,0,0,6,2007,WD,Normal,96500
313,90,RL,11643,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,3,3,CBlock,3,3,No,LwQ,500,Unf,0,748,1248,GasA,3,Y,SBrkr,1338,1296,0,2634,1,1,2,2,6,2,3,12,Typ,0,0,Detchd,Unf,4,968,3,3,Y,0,0,0,0,0,0,0,8,2009,WD,Normal,200000
314,50,RM,6240,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,None,3,3,BrkTil,3,3,No,Unf,0,Unf,0,1042,1042,GasA,5,Y,SBrkr,1042,534,0,1576,0,0,1,0,3,1,3,8,Typ,1,4,Detchd,Unf,1,225,3,3,Y,0,0,0,0,0,0,0,8,2006,WD,Family,149000
315,60,RL,10237,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,783,783,GasA,5,Y,SBrkr,783,701,0,1484,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,Fin,2,393,3,3,Y,0,72,0,0,0,0,0,7,2007,New,Partial,178900
316,20,RL,10083,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,4,3,PConc,4,3,No,GLQ,833,Unf,0,343,1176,GasA,5,Y,SBrkr,1200,0,0,1200,1,0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2,555,3,3,Y,0,41,0,0,0,0,0,8,2009,WD,Normal,184900
317,160,FV,4251,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2006,2007,Gable,CompShg,MetalSd,MetalSd,None,4,3,PConc,4,3,No,Unf,0,Unf,0,625,625,GasA,5,Y,SBrkr,625,625,0,1250,0,0,2,1,2,1,4,5,Typ,0,0,Detchd,RFn,2,528,3,3,Y,0,54,0,0,0,0,0,6,2007,New,Partial,164700
318,20,RL,17500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,4,4,PConc,4,3,Av,GLQ,1406,Unf,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,Typ,2,3,Attchd,Fin,2,567,3,3,Y,0,207,162,0,0,0,0,5,2010,WD,Normal,335000
319,90,RL,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,3,3,Slab,0,0,NA,NA,0,NA,0,0,0,Wall,2,N,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,Detchd,Unf,2,400,3,3,Y,0,0,0,0,0,0,0,5,2006,WD,Normal,87500
320,20,RL,9541,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,4,3,PConc,4,3,No,Unf,0,Unf,0,1502,1502,GasA,5,Y,SBrkr,1502,0,0,1502,0,0,2,0,3,1,4,7,Typ,0,0,Attchd,RFn,2,644,3,3,Y,0,114,0,0,0,0,0,9,2009,New,Partial,233170
321,20,RL,8544,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1966,2006,Gable,CompShg,HdBoard,HdBoard,None,3,3,CBlock,3,3,No,Unf,0,Unf,0,1228,1228,GasA,4,Y,SBrkr,1228,0,0,1228,0,0,1,1,3,1,4,6,Typ,0,0,Attchd,Unf,1,271,3,3,Y,0,65,0,0,0,0,0,6,2008,WD,Normal,149350
